JUSTICE,PHRASE,AT_WINNER_COUNT,AT_LOSER_COUNT,AT_WINNER_PERCENT,AT_LOSER_PERCENT,SGD_LOG_SCORE,NB_LOG_SCORE,RF_IMP_SCORE
SOTOMAYOR,part of your,10,3,0.7692307692307693,0.23076923076923073,0.5652269189111596,-6.596708946984253,
SOTOMAYOR,that this is,11,8,0.5789473684210527,0.42105263157894735,,-6.597350030997877,
SOTOMAYOR,so its not,2,0,1.0,0.0,0.5858014118782622,-6.630740148769108,
SOTOMAYOR,were going to,14,11,0.56,0.43999999999999995,,-6.631170408882771,0.003656205665754612
SOTOMAYOR,what you are,12,9,0.5714285714285714,0.4285714285714286,,-6.640223899421649,
SOTOMAYOR,you want to,10,10,0.5,0.5,,-6.641019961531936,
SOTOMAYOR,you dont think,3,2,0.6,0.4,0.37046961521770916,-6.641158827096411,
SOTOMAYOR,there is an,6,3,0.6666666666666666,0.33333333333333337,0.4554294166153464,-6.644955579984732,
SOTOMAYOR,under your theory,8,3,0.7272727272727273,0.2727272727272727,0.5793799084785525,-6.648095600617291,
SOTOMAYOR,have to do,11,8,0.5789473684210527,0.42105263157894735,,-6.64858259055088,
SOTOMAYOR,can you tell,1,0,1.0,0.0,0.779130683854275,-6.650112489258047,
SOTOMAYOR,do you have,4,5,0.4444444444444444,0.5555555555555556,-0.5655643534816713,-6.6532953693635335,0.0067646388649346715
SOTOMAYOR,why isnt the,7,3,0.7,0.30000000000000004,0.6243679406262196,-6.654185519512584,
SOTOMAYOR,lets assume that,4,1,0.8,0.19999999999999996,0.44208200077306464,-6.656441165436286,
SOTOMAYOR,in your brief,12,11,0.5217391304347826,0.4782608695652174,,-6.660646644770046,
SOTOMAYOR,in that situation,6,1,0.8571428571428571,0.1428571428571429,0.881601174993672,-6.66387671678108,
SOTOMAYOR,dont know that,6,10,0.375,0.625,,-6.664461542792775,
SOTOMAYOR,we were to,10,5,0.6666666666666666,0.33333333333333337,,-6.6685963053462185,
SOTOMAYOR,the court below,7,9,0.4375,0.5625,,-6.669997510063195,0.0014794050451054663
SOTOMAYOR,tell me why,9,2,0.8181818181818182,0.18181818181818177,0.541476027811681,-6.670487475085296,
SOTOMAYOR,dont want to,9,9,0.5,0.5,,-6.677193212434118,
SOTOMAYOR,there was no,9,8,0.5294117647058824,0.47058823529411764,,-6.683728464113963,
SOTOMAYOR,the difference between,9,2,0.8181818181818182,0.18181818181818177,,-6.686861211006826,
SOTOMAYOR,if we were,4,2,0.6666666666666666,0.33333333333333337,0.5939300540522321,-6.688587687753438,
SOTOMAYOR,to say that,11,12,0.4782608695652174,0.5217391304347826,-0.6089531253414335,-6.693005013158029,0.002113221821934916
SOTOMAYOR,justice alitos question,0,0,,,0.819059193038951,-6.693054752592455,
SOTOMAYOR,at the time,9,8,0.5294117647058824,0.47058823529411764,,-6.697605502773248,0.0013100557241249953
SOTOMAYOR,look at the,11,5,0.6875,0.3125,0.5751866191916576,-6.699278435818688,
SOTOMAYOR,to go to,7,3,0.7,0.30000000000000004,0.568197334394171,-6.701108910189006,
SOTOMAYOR,going to do,10,10,0.5,0.5,,-6.7032066241550465,
SOTOMAYOR,were talking about,4,3,0.5714285714285714,0.4285714285714286,0.5604936665076503,-6.703253816902496,
SOTOMAYOR,if there is,7,2,0.7777777777777778,0.2222222222222222,0.5728180343091296,-6.711418515343734,
SOTOMAYOR,asking us to,10,8,0.5555555555555556,0.4444444444444444,-0.36147829915577706,-6.723007311604546,0.001555767030251537
SOTOMAYOR,justice breyers question,0,0,,,0.610184578901946,-6.727091295257698,
SOTOMAYOR,its not that,1,1,0.5,0.5,0.6019856547539517,-6.734071586461215,
SOTOMAYOR,the other side,8,6,0.5714285714285714,0.4285714285714286,,-6.741019079838817,
SOTOMAYOR,why dont we,7,7,0.5,0.5,0.3740269715548439,-6.741446130005786,
SOTOMAYOR,there any other,6,1,0.8571428571428571,0.1428571428571429,0.6070499292211844,-6.746617414829057,
SOTOMAYOR,of your argument,9,4,0.6923076923076923,0.3076923076923077,,-6.74713524066237,
SOTOMAYOR,do you do,5,3,0.625,0.375,0.5789447826052702,-6.75054682085343,
SOTOMAYOR,the issue of,8,5,0.6153846153846154,0.3846153846153846,,-6.754741099363438,
SOTOMAYOR,do with the,6,8,0.42857142857142855,0.5714285714285714,-0.5047284422578645,-6.756292829994521,0.0027683558515055385
SOTOMAYOR,to do that,7,5,0.5833333333333334,0.41666666666666663,,-6.758262259530054,0.0017200686090471495
SOTOMAYOR,what do we,5,3,0.625,0.375,0.3496860084500981,-6.762642814554365,
SOTOMAYOR,the basis of,9,12,0.42857142857142855,0.5714285714285714,-0.36070720239269316,-6.768174117044946,0.002506807357513459
SOTOMAYOR,to figure out,8,10,0.4444444444444444,0.5555555555555556,,-6.7685934073120535,
SOTOMAYOR,is it your,6,1,0.8571428571428571,0.1428571428571429,0.7087771173245441,-6.773302966355307,
SOTOMAYOR,that you cant,6,4,0.6,0.4,0.5968526262967921,-6.7827253867728725,
SOTOMAYOR,tell me what,9,11,0.45,0.55,-0.4716570801211352,-6.785501565822232,
SOTOMAYOR,theyre going to,6,2,0.75,0.25,0.8475580774528554,-6.789563179605052,
SOTOMAYOR,doesnt have to,9,2,0.8181818181818182,0.18181818181818177,0.7038108601129233,-6.799438973468851,
SOTOMAYOR,are going to,9,12,0.42857142857142855,0.5714285714285714,,-6.800272167877431,
SOTOMAYOR,but lets assume,6,0,1.0,0.0,0.8582393640711062,-6.801815975274315,
SCALIA,you have to,57,34,0.6263736263736264,0.37362637362637363,0.7202177423048295,-5.966657992096506,0.00267135386109008
SCALIA,seems to me,96,87,0.5245901639344263,0.47540983606557374,,-5.988988746914604,0.004553576724732284
SCALIA,it seems to,53,55,0.49074074074074076,0.5092592592592593,,-6.015162202044749,0.0034072893853714344
SCALIA,there is no,36,16,0.6923076923076923,0.3076923076923077,,-6.4609673047117635,
SCALIA,im not sure,0,0,,,0.3631339180954581,-6.5654704344963735,0.0023051060330512895
SCALIA,the united states,0,0,,,0.35312506156045215,-6.577275620907103,
SCALIA,that would be,27,5,0.84375,0.15625,0.9625648611980612,-6.579891344332375,0.0018412774678403501
SCALIA,going to be,26,27,0.49056603773584906,0.5094339622641509,,-6.5922048202274794,0.0011335250608639407
SCALIA,you say that,32,23,0.5818181818181818,0.4181818181818182,0.47244834673190284,-6.59464536983301,0.001399285297733422
SCALIA,it would be,30,19,0.6122448979591837,0.3877551020408163,,-6.620090353307298,0.001979924876793343
SCALIA,the fact that,32,22,0.5925925925925926,0.40740740740740744,,-6.675965852553731,0.002602006439480858
SCALIA,were going to,17,16,0.5151515151515151,0.48484848484848486,0.2872301595587129,-6.692442057542599,
SCALIA,has to be,34,30,0.53125,0.46875,-0.6230849933051302,-6.714144503845599,0.0028900912626032378
SCALIA,one of the,37,32,0.5362318840579711,0.46376811594202894,,-6.735305021870556,
SCALIA,the same thing,20,13,0.6060606060606061,0.3939393939393939,0.4788790958508764,-6.739751933070407,
SCALIA,part of the,24,16,0.6,0.4,,-6.753948238369898,0.0018341819142950416
SCALIA,dont have to,33,21,0.6111111111111112,0.38888888888888884,,-6.76210710258968,0.0019004360395064937
SCALIA,court of appeals,18,9,0.6666666666666666,0.33333333333333337,0.3589366471966616,-6.780006088916271,
SCALIA,the court of,13,11,0.5416666666666666,0.45833333333333337,0.3627494708905555,-6.78439028710879,
SCALIA,what do you,13,8,0.6190476190476191,0.38095238095238093,,-6.787927823413183,0.001502884300631619
SCALIA,what was the,7,5,0.5833333333333334,0.41666666666666663,,-6.806637267303099,0.0017475618769815058
SCALIA,what is the,17,10,0.6296296296296297,0.37037037037037035,,-6.832084780203168,0.00337182895935518
SCALIA,you want to,20,21,0.4878048780487805,0.5121951219512195,,-6.839585639464173,0.004607787519731094
SCALIA,you dont have,18,14,0.5625,0.4375,,-6.851154036794393,
SCALIA,why do you,7,5,0.5833333333333334,0.41666666666666663,0.30029674702381454,-6.860622497734514,
SCALIA,do you have,10,4,0.7142857142857143,0.2857142857142857,,-6.869141044144389,0.0017600215356972915
SCALIA,have to be,33,16,0.673469387755102,0.326530612244898,0.31665129705914447,-6.876046545018031,
SCALIA,is that the,33,22,0.6,0.4,,-6.879221483148794,
SCALIA,the other side,24,22,0.5217391304347826,0.4782608695652174,-0.645215696215449,-6.880220852140289,0.0045316750886620315
SCALIA,on the basis,22,18,0.55,0.44999999999999996,,-6.887080472041991,0.0011949679881620278
SCALIA,do you think,10,6,0.625,0.375,,-6.887545950609493,
SCALIA,that there is,24,15,0.6153846153846154,0.3846153846153846,,-6.889772491541477,
SCALIA,so long as,22,10,0.6875,0.3125,,-6.895886500022325,0.0023684851530083838
SCALIA,want us to,17,16,0.5151515151515151,0.48484848484848486,,-6.902000000220589,
SCALIA,in this case,25,25,0.5,0.5,,-6.904864605110243,0.0011954064534514632
SCALIA,to do with,17,16,0.5151515151515151,0.48484848484848486,,-6.908048497627331,
SCALIA,with respect to,16,9,0.64,0.36,,-6.909829150946101,
SCALIA,in order to,20,17,0.5405405405405406,0.45945945945945943,,-6.9412311257023145,0.0011300435813953985
SCALIA,in your brief,10,11,0.47619047619047616,0.5238095238095238,,-6.9472624350587004,0.0010703701968589835
SCALIA,is there any,8,6,0.5714285714285714,0.4285714285714286,0.4205882834628704,-6.94848204369815,
SCALIA,is going to,20,18,0.5263157894736842,0.4736842105263158,,-6.962332628864299,0.002030880847896736
SCALIA,to say that,23,24,0.48936170212765956,0.5106382978723405,-0.720424806100988,-6.965817162052449,0.0018724933297834506
SCALIA,the basis of,20,18,0.5263157894736842,0.4736842105263158,,-6.969161312061807,
SCALIA,the federal government,0,0,,,,-6.971025652145284,
SCALIA,that it was,19,18,0.5135135135135135,0.4864864864864865,,-6.9776172450322385,
SCALIA,how do you,6,4,0.6,0.4,0.5001248458333827,-6.985472616855822,
SCALIA,you know the,23,17,0.575,0.42500000000000004,,-7.000527929178714,
SCALIA,to be the,21,11,0.65625,0.34375,,-7.004087460275199,
SCALIA,to me that,20,23,0.46511627906976744,0.5348837209302326,0.30906182085928824,-7.016088587094571,
SCALIA,of the statute,14,10,0.5833333333333334,0.41666666666666663,0.31644216012217985,-7.016186828273693,
SCALIA,you could say,8,11,0.42105263157894735,0.5789473684210527,,-7.032107777745075,
SCALIA,mean you know,10,4,0.7142857142857143,0.2857142857142857,0.5353903900709296,-7.047147112950112,
SCALIA,in the case,18,9,0.6666666666666666,0.33333333333333337,,-7.050023474001782,
SCALIA,all of the,27,16,0.627906976744186,0.37209302325581395,,-7.063856379547631,
SCALIA,you you dont,0,0,,,,-7.073224501425463,
SCALIA,cause of action,13,9,0.5909090909090909,0.40909090909090906,-0.3829963418975554,-7.08021182474179,0.0029229780030628257
SCALIA,the in the,0,1,0.0,1.0,,-7.080571003870755,
SCALIA,it in the,11,7,0.6111111111111112,0.38888888888888884,0.3103181147031461,-7.0825930214819675,
SCALIA,in the in,2,5,0.2857142857142857,0.7142857142857143,,-7.09562906613151,
SCALIA,do you say,7,8,0.4666666666666667,0.5333333333333333,,-7.100210895908619,0.0016650141083960266
SCALIA,thought you said,10,2,0.8333333333333334,0.16666666666666663,0.5312616272988613,-7.102618027416563,
SCALIA,you want us,12,13,0.48,0.52,,-7.103690434134617,
SCALIA,that the state,1,1,0.5,0.5,0.6605922172712241,-7.104058165767736,
SCALIA,that this is,15,11,0.5769230769230769,0.42307692307692313,,-7.112626432368859,
SCALIA,you say the,12,8,0.6,0.4,,-7.11298948217965,
SCALIA,we have to,18,13,0.5806451612903226,0.4193548387096774,,-7.1146475761745736,
SCALIA,do you agree,9,0,1.0,0.0,,-7.117932850946283,0.0030777385952012104
SCALIA,that it is,18,15,0.5454545454545454,0.4545454545454546,,-7.120221164007048,
SCALIA,would have been,17,17,0.5,0.5,-0.4522643989324778,-7.121536446213355,0.0012568285504710075
SCALIA,say that the,22,19,0.5365853658536586,0.46341463414634143,,-7.121813350888768,
SCALIA,are going to,13,14,0.48148148148148145,0.5185185185185186,,-7.122729531465805,
SCALIA,the to the,0,0,,,,-7.123494336100833,
SCALIA,that is not,11,9,0.55,0.44999999999999996,,-7.128219551587886,
SCALIA,you would say,7,4,0.6363636363636364,0.36363636363636365,,-7.138149495742491,
SCALIA,you think that,21,11,0.65625,0.34375,0.27686583482455557,-7.144132903118549,
SCALIA,dont know why,14,11,0.56,0.43999999999999995,,-7.152259584099356,
SCALIA,have to have,11,11,0.5,0.5,,-7.152962165962816,
SCALIA,to do that,15,9,0.625,0.375,,-7.154013085151463,0.0024449759660245952
SCALIA,doesnt have to,14,12,0.5384615384615384,0.46153846153846156,,-7.162516516315203,0.0021107777514791917
SCALIA,it has to,11,16,0.4074074074074074,0.5925925925925926,-0.6882324223837459,-7.165298427737959,0.0036849584537014916
SCALIA,you dont want,5,1,0.8333333333333334,0.16666666666666663,0.5760046407308737,-7.167794660614197,
SCALIA,if there is,13,8,0.6190476190476191,0.38095238095238093,,-7.169104636604571,
SCALIA,not going to,17,21,0.4473684210526316,0.5526315789473684,-0.725955239299164,-7.1692286698215,0.0026556410352107447
SCALIA,that what you,14,4,0.7777777777777778,0.2222222222222222,0.5772854345082643,-7.171168890453184,
SCALIA,by reason of,7,7,0.5,0.5,0.3788835100231533,-7.177888768057173,
SCALIA,would have thought,11,1,0.9166666666666666,0.08333333333333337,0.7171151754578586,-7.179816601272018,
SCALIA,be able to,19,16,0.5428571428571428,0.4571428571428572,,-7.180647389456411,
SCALIA,dont know that,11,5,0.6875,0.3125,0.2862340398611823,-7.182524413489492,
SCALIA,that is that,3,1,0.75,0.25,,-7.190617545218414,
SCALIA,was going to,10,5,0.6666666666666666,0.33333333333333337,0.3107625835525176,-7.198523845832295,
SCALIA,if it is,11,6,0.6470588235294118,0.3529411764705882,,-7.199463678928636,0.0018355769917375226
SCALIA,what what is,0,0,,,,-7.20688776220617,
SCALIA,by the way,9,5,0.6428571428571429,0.3571428571428571,0.35142444734871087,-7.206979160093787,
SCALIA,that was the,15,12,0.5555555555555556,0.4444444444444444,,-7.2096732281361176,
SCALIA,to go to,14,5,0.7368421052631579,0.26315789473684215,0.5006958203371312,-7.210355110442189,
SCALIA,at the time,17,18,0.4857142857142857,0.5142857142857142,,-7.211514758716984,
SCALIA,you dont think,7,0,1.0,0.0,0.4254051233102374,-7.2155217528364215,
SCALIA,you acknowledge that,6,5,0.5454545454545454,0.4545454545454546,0.32016976513477147,-7.218403485855612,
SCALIA,would have to,17,8,0.68,0.31999999999999995,,-7.219128939803182,
ALITO,do you think,21,16,0.5675675675675675,0.43243243243243246,0.39495667205356816,-5.3692825747199295,0.004934192465791971
ALITO,the district court,21,12,0.6363636363636364,0.36363636363636365,0.5930620180590633,-5.743452330634674,0.0035318746833612772
ALITO,that would be,19,13,0.59375,0.40625,0.7371943935763352,-5.775112016052903,0.0024981990891977104
ALITO,what is the,18,16,0.5294117647058824,0.47058823529411764,-0.7211059565648791,-5.889072147785296,0.010784108968921064
ALITO,one of the,21,14,0.6,0.4,1.1962833857878261,-5.8955650486779865,0.005180257789224793
ALITO,going to be,25,27,0.4807692307692308,0.5192307692307692,,-5.910353130665916,0.0023656829992678196
ALITO,the united states,0,0,,,,-5.920058655027175,0.0029826349853360567
ALITO,would that be,15,6,0.7142857142857143,0.2857142857142857,0.5048645184225028,-5.94677792572607,0.004067828985797423
ALITO,what if the,13,12,0.52,0.48,0.2737655087270645,-6.012686804114811,0.0016176359674190868
ALITO,is there any,7,5,0.5833333333333334,0.41666666666666663,0.39765457814951555,-6.0382583540694235,0.0032934685207166347
ALITO,in this case,15,27,0.35714285714285715,0.6428571428571428,-0.9193445450722193,-6.07636268757858,0.010233321618317697
ALITO,the case that,7,5,0.5833333333333334,0.41666666666666663,0.8719604515916345,-6.091169979855193,0.002035116136388564
ALITO,the fact that,17,13,0.5666666666666667,0.43333333333333335,,-6.0936183423021255,0.0027405086205493467
ALITO,would it be,13,2,0.8666666666666667,0.1333333333333333,,-6.096324738865791,0.004792831697009726
ALITO,not going to,15,8,0.6521739130434783,0.34782608695652173,0.9562156093454452,-6.116340208653542,0.0035542536773918955
ALITO,how do you,4,5,0.4444444444444444,0.5555555555555556,0.6474078830492175,-6.129986930970884,0.0017339481386708612
ALITO,what do you,5,4,0.5555555555555556,0.4444444444444444,0.33428582634174897,-6.142665114698753,0.0031272828982005342
ALITO,can ask you,0,0,,,1.2301437714283614,-6.147511245829179,0.003308457438233864
ALITO,court of appeals,13,9,0.5909090909090909,0.40909090909090906,0.3908992787804205,-6.150193748257672,0.001952238150732497
ALITO,has to be,17,18,0.4857142857142857,0.5142857142857142,-0.34934426588217404,-6.173849824272139,0.004953113675489824
ALITO,the court of,11,7,0.6111111111111112,0.38888888888888884,0.3780057292193785,-6.23577241614748,
ALITO,that there is,15,11,0.5769230769230769,0.42307692307692313,0.5069762440231363,-6.239387267826798,
ALITO,in that situation,8,19,0.2962962962962963,0.7037037037037037,-0.4032152738173326,-6.243241572530279,0.005422881069286925
ALITO,with respect to,11,21,0.34375,0.65625,-0.9398068230597477,-6.244220704643446,0.006661715163496071
ALITO,in which the,11,18,0.3793103448275862,0.6206896551724138,,-6.252719261071096,0.002601074753966307
ALITO,dont see how,12,7,0.631578947368421,0.368421052631579,0.605699999778241,-6.279970933993458,0.0014444129419073541
ALITO,to say that,8,13,0.38095238095238093,0.6190476190476191,,-6.2817839840466005,0.0012450396609979535
ALITO,you think that,15,19,0.4411764705882353,0.5588235294117647,,-6.2842716539362415,0.003143599849987268
ALITO,the person who,13,8,0.6190476190476191,0.38095238095238093,,-6.289742782873892,
ALITO,would not be,6,10,0.375,0.625,0.3040723012447333,-6.2916784800381365,0.001554882391732651
ALITO,says that the,9,5,0.6428571428571429,0.3571428571428571,0.838244513463502,-6.30077910454824,0.0015902620196999483
ALITO,isnt that right,8,9,0.47058823529411764,0.5294117647058824,,-6.317301572149873,0.0017631124088322266
ALITO,at the time,12,14,0.46153846153846156,0.5384615384615384,,-6.320664367720996,0.0018455418699177325
ALITO,the right to,6,10,0.375,0.625,,-6.342209603367487,0.0022912496683757224
ALITO,would be the,12,4,0.75,0.25,0.6222823016783314,-6.3425778341402275,0.00128467607899801
ALITO,would have to,10,8,0.5555555555555556,0.4444444444444444,0.33556529511974303,-6.364550554977303,0.001555200872176008
ALITO,in the united,0,0,,,0.45931450175806926,-6.365338657190557,
ALITO,would there be,4,2,0.6666666666666666,0.33333333333333337,0.5479341974888616,-6.3755466407928605,0.0017512103648206457
ALITO,and then the,4,6,0.4,0.6,,-6.377095805052029,
ALITO,you think the,10,19,0.3448275862068966,0.6551724137931034,,-6.378091339203287,0.004411402344507616
ALITO,the difference between,5,6,0.45454545454545453,0.5454545454545454,-0.49045939829264534,-6.38504990325405,0.002450380614457965
ALITO,that this is,6,5,0.5454545454545454,0.4545454545454546,0.3153463399225522,-6.388621560788539,
ALITO,the question of,7,8,0.4666666666666667,0.5333333333333333,0.4718141858756472,-6.3973277823638215,
ALITO,what would be,8,5,0.6153846153846154,0.3846153846153846,0.3057900142186981,-6.399713036484252,
ALITO,the language of,7,4,0.6363636363636364,0.36363636363636365,0.4566935835073869,-6.403571191728063,
ALITO,are going to,8,9,0.47058823529411764,0.5294117647058824,,-6.411899756917573,0.0014976573290622118
ALITO,it the case,5,1,0.8333333333333334,0.16666666666666663,0.9530048878203744,-6.415085512806978,
ALITO,ask you this,12,12,0.5,0.5,,-6.4190620713193605,0.0026542984218895726
ALITO,have to be,11,16,0.4074074074074074,0.5925925925925926,-0.4132497228977616,-6.419191839550177,0.0028607352856080915
ALITO,that could be,6,3,0.6666666666666666,0.33333333333333337,0.8146876571822551,-6.4194391625423375,
ALITO,could ask you,0,1,0.0,1.0,,-6.420524049406044,0.001553001226101117
ALITO,is going to,12,23,0.34285714285714286,0.6571428571428571,-0.5806510993932343,-6.423502988885702,0.002717348980315268
ALITO,that it is,10,11,0.47619047619047616,0.5238095238095238,0.2808870299767702,-6.423509272138722,
ALITO,that is that,1,5,0.16666666666666666,0.8333333333333334,,-6.42638981325178,
ALITO,that the person,13,3,0.8125,0.1875,0.7493342858963429,-6.437737840320883,0.0030514041746421976
ALITO,the statute says,3,1,0.75,0.25,0.7819272783459292,-6.459662793803819,0.0012586994418752326
ALITO,does that mean,3,8,0.2727272727272727,0.7272727272727273,,-6.462496503857767,0.001435046403889884
ALITO,the issue of,10,12,0.45454545454545453,0.5454545454545454,,-6.464341405048291,0.002220762016661059
ALITO,all of those,4,5,0.4444444444444444,0.5555555555555556,0.4162368080347646,-6.466087995644811,0.0014934407491652563
ALITO,dont want to,8,16,0.3333333333333333,0.6666666666666667,,-6.476409267000671,0.0016763710428550178
ALITO,we have to,11,4,0.7333333333333333,0.2666666666666667,0.38316125462503964,-6.477823313078845,
ALITO,do you have,3,7,0.3,0.7,,-6.479835035450485,0.0028299136942962107
ALITO,is that is,0,1,0.0,1.0,0.8263290790778192,-6.48015086712717,0.0017668522364981943
ALITO,you agree that,7,1,0.875,0.125,1.0195969873328246,-6.480551034539698,
ALITO,you have to,10,15,0.4,0.6,-0.6058918452445446,-6.4880051239197485,0.0022803341788127773
ALITO,the nature of,7,2,0.7777777777777778,0.2222222222222222,0.8358451662972518,-6.490058905637495,
ALITO,based on the,9,9,0.5,0.5,0.36755956715795474,-6.491423327475337,
ALITO,one of these,5,1,0.8333333333333334,0.16666666666666663,0.8773457944031502,-6.496473362606533,
ALITO,in light of,4,2,0.6666666666666666,0.33333333333333337,0.7665196619522294,-6.4971296506187635,
ALITO,is that correct,6,5,0.5454545454545454,0.4545454545454546,,-6.498717684299365,0.002213214810348621
ALITO,if there is,4,6,0.4,0.6,,-6.507084198534004,0.002155475122597389
ALITO,in your brief,5,5,0.5,0.5,0.4728585210115778,-6.51416732547347,
ALITO,to the question,6,2,0.75,0.25,0.7172011284097638,-6.5149654958845895,
ALITO,if it were,6,1,0.8571428571428571,0.1428571428571429,0.9948569826539698,-6.515398878581779,
ALITO,ask you question,0,0,,,0.9208309201557949,-6.515903585403532,0.0016404460032458559
ALITO,of the law,4,3,0.5714285714285714,0.4285714285714286,0.429881506321765,-6.5166538184713465,
ALITO,argument that the,10,6,0.625,0.375,0.9955226326372318,-6.527730708178023,0.0017102301216134009
ALITO,im not sure,0,0,,,0.7387626931405371,-6.535734173873475,
ALITO,how can you,1,4,0.2,0.8,0.4482320901348985,-6.537878144334398,
ALITO,in the case,8,5,0.6153846153846154,0.3846153846153846,0.41825443366494336,-6.540321794835046,
ALITO,that the the,0,0,,,,-6.540866423370695,
ALITO,be able to,8,9,0.47058823529411764,0.5294117647058824,,-6.542435098733214,0.0013436342074586985
ALITO,is there anything,0,1,0.0,1.0,0.40751518678968557,-6.549796523239112,
ALITO,is the difference,7,7,0.5,0.5,,-6.551823012233579,0.0014263876352625623
ALITO,think that the,10,10,0.5,0.5,,-6.555201292199232,
ALITO,or would it,4,1,0.8,0.19999999999999996,0.43788533589351514,-6.563633324969486,0.0014206571419790187
ALITO,is that right,4,2,0.6666666666666666,0.33333333333333337,0.3829659389637378,-6.564808466445744,
ALITO,the ninth circuit,0,0,,,0.5550352845746293,-6.5727720217980945,
ALITO,be entitled to,4,2,0.6666666666666666,0.33333333333333337,0.6086532039752223,-6.577807925249102,0.00014934870569821603
ALITO,as opposed to,10,2,0.8333333333333334,0.16666666666666663,0.4362790802947616,-6.579374838947549,
ALITO,why isnt that,1,1,0.5,0.5,0.7726412994917614,-6.582178499848599,
ALITO,to determine whether,4,5,0.4444444444444444,0.5555555555555556,0.3727881390991443,-6.586496370824858,
ALITO,could you just,1,1,0.5,0.5,0.8569897262599389,-6.586852109177948,
ALITO,would you say,7,2,0.7777777777777778,0.2222222222222222,0.42007477488705486,-6.590139305641605,
ALITO,cases in which,7,5,0.5833333333333334,0.41666666666666663,,-6.594390593265461,0.002244486032425628
ALITO,say that the,11,15,0.4230769230769231,0.5769230769230769,-0.41886704362718064,-6.60097931276877,0.0022774802685817837
ALITO,going to have,6,11,0.35294117647058826,0.6470588235294117,,-6.602640915153194,
ALITO,isnt that correct,7,3,0.7,0.30000000000000004,,-6.612492801596853,
ALITO,to one of,5,1,0.8333333333333334,0.16666666666666663,0.48688263342545834,-6.613035404453376,
ALITO,some of the,8,5,0.6153846153846154,0.3846153846153846,0.7713543014014058,-6.613100831212144,
GINSBURG,in this case,47,50,0.4845360824742268,0.5154639175257731,,-6.090741785805615,0.0027514357188667704
GINSBURG,the district court,36,24,0.6,0.4,0.5933246251432761,-6.098227099054965,0.001961703652701272
GINSBURG,that would be,27,19,0.5869565217391305,0.4130434782608695,0.8038838075860935,-6.248266410476987,0.0021582992796313916
GINSBURG,there was no,35,39,0.47297297297297297,0.527027027027027,,-6.34575953472995,0.0017500104640443728
GINSBURG,court of appeals,30,14,0.6818181818181818,0.31818181818181823,0.3859284107229143,-6.361063275006947,0.001269479755946967
